CustomerID,Name,Gender,Age,MaritalStatus,EmploymentStatus,AnnualIncome,CreditScore,City,State,ZipCode,JoinDate,PreferredContactMethod,CustomerSegment,RiskScore
CUS007924,Michelle Anderson,F,63,Widowed,Retired,79000.0,427,New Leslie,Texas,02296,2020-07-13,Email,Basic,75.52
CUS007925,Christopher Carter,F,56,Married,Employed,122000.0,513,Port Andrew,North Dakota,80036,2024-03-05,Mail,Standard,86.74
CUS007926,Lawrence Hunt,M,41,Married,Retired,104000.0,764,New Ryan,Wisconsin,61085,2020-10-31,Email,Premium,30.54
CUS007927,Jamie Franco,M,22,Single,Self-Employed,35000.0,633,New Sara,Vermont,27614,2022-01-01,Email,Basic,50.64
CUS007928,Rebecca Young,M,41,Married,Employed,30000.0,523,Lake Kimberly,Hawaii,17906,2020-12-05,Phone,Premium,22.39
CUS007929,Caroline Wade,F,56,Married,Student,39000.0,804,Christopherberg,Virginia,87195,2020-10-28,Email,Basic,15.29
CUS007930,Leonard Reyes,F,37,Single,Self-Employed,62000.0,426,North Leslie,Ohio,94267,2023-01-16,Phone,Standard,70.26
CUS007931,Leslie Patrick,M,23,Married,Employed,58000.0,585,Lake Samuel,West Virginia,21146,2024-05-29,Phone,Basic,82.27
CUS007932,Brian Conley,M,47,Widowed,Self-Employed,33000.0,413,Port Jenniferside,North Carolina,11640,2022-03-05,Email,Premium,93.87
CUS007933,Suzanne Nunez,F,23,Married,Employed,47000.0,329,Jacobsview,Kentucky,36565,2024-11-30,Phone,Premium,14.22
CUS007934,Katherine Manning,M,73,Married,Self-Employed,33000.0,724,Lake Johnfort,New York,06528,2023-09-24,Email,Basic,77.79
CUS007935,John Love,F,29,Married,Employed,61000.0,472,Marymouth,Wyoming,00587,2021-11-25,Mail,Standard,13.45
CUS007936,Angela Castaneda,M,60,Married,Employed,104000.0,396,South Kimberlyborough,New Jersey,91366,2020-10-08,Email,Basic,92.28
CUS007937,Ann Evans,F,41,Single,Self-Employed,59000.0,704,Port Sharon,Hawaii,06463,2022-11-23,Email,Standard,98.48
CUS007938,Steven Chandler,F,53,Single,Retired,94000.0,385,East Laurenville,Delaware,63437,2024-05-29,Mail,Premium,90.9
CUS007939,Teresa Whitehead,M,49,Married,Employed,33000.0,597,West Kimberlychester,Vermont,45247,2020-03-09,Email,Standard,5.52
CUS007940,Donald Reid,F,42,Married,Employed,60000.0,512,Port Karenhaven,Virginia,50558,2023-01-03,Phone,Basic,77.4
CUS007941,Melissa Lewis,F,40,Married,Retired,103000.0,555,New Jason,South Dakota,06103,2020-09-25,Phone,Basic,17.43
CUS007942,David Garrison,F,52,Single,Self-Employed,105000.0,640,Micheletown,Wyoming,29778,2022-11-29,Phone,Standard,67.69
CUS007943,Angela Moore,F,53,Single,Self-Employed,38000.0,504,South Nicholas,Minnesota,78756,2023-07-19,Phone,Premium,74.44
CUS007944,Gabriel Edwards,F,21,Married,Retired,109000.0,547,South Craigside,Kentucky,50778,2021-01-27,Phone,Standard,92.64
CUS007945,Mr. Rick Coleman Jr.,F,73,Single,Employed,51000.0,684,Lake Jennifer,South Carolina,08489,2020-10-14,Email,Premium,51.67
CUS007946,Natalie Williams,F,61,Widowed,Employed,39000.0,735,New Rebeccaview,Michigan,14500,2024-08-26,Email,Standard,53.73
CUS007947,Carol Hall,F,30,Married,Employed,48000.0,301,South Steven,Colorado,40872,2021-05-19,Mail,Standard,21.19
CUS007948,Julian Peck,F,77,Single,Employed,67000.0,800,West Theresastad,Virginia,41017,2020-09-11,Mail,Standard,77.06
CUS007949,Terry Ramirez,M,77,Single,Employed,47000.0,619,Donaldport,Virginia,34113,2022-10-26,Email,Basic,8.18
CUS007950,Kristin Jordan,F,72,Single,Unemployed,134000.0,375,North Justin,Wyoming,04703,2020-06-09,Phone,Standard,88.1
CUS007951,Daniel Miller,F,41,Married,Employed,34000.0,624,South Timothy,Arizona,62831,2022-02-05,Phone,Basic,62.54
CUS007952,Scott Collins,M,25,Married,Employed,55000.0,684,East Christopher,Georgia,43909,2023-12-30,Phone,Premium,88.01
CUS007953,Angel Alexander,M,84,Single,Unemployed,94000.0,710,Lawsonmouth,Kansas,35992,2025-01-07,Email,Standard,79.97
CUS007954,Lisa Baldwin,F,75,Married,Unemployed,54000.0,674,Moralesbury,North Dakota,68232,2023-12-28,Email,Basic,27.45
CUS007955,Katrina Fowler,F,41,Married,Employed,53000.0,605,Gregport,Oklahoma,80071,2021-04-22,Email,Standard,69.81
CUS007956,Stephanie York,M,18,Married,Employed,129000.0,811,Travisland,Delaware,56401,2024-07-09,Mail,Standard,88.02
CUS007957,Chelsea Myers,M,69,Divorced,Employed,36000.0,800,Gabrielastad,North Dakota,66589,2023-04-19,Email,Premium,63.58
CUS007958,Nicholas Kelly,M,74,Married,Self-Employed,196000.0,596,Millerside,Louisiana,70888,2023-07-19,Mail,Standard,81.63
CUS007959,Rita Davila,M,25,Married,Retired,34000.0,623,West Daniel,Maryland,48226,2024-04-23,Email,Standard,77.49
CUS007960,Gina Holt,F,72,Married,Employed,47000.0,513,Phillipsburgh,Wisconsin,68693,2023-01-07,Email,Standard,69.18
CUS007961,Gerald Austin,F,28,Single,Self-Employed,61000.0,733,Samanthashire,Washington,72798,2022-06-03,Phone,Basic,47.07
CUS007962,James Brown,M,70,Widowed,Student,78000.0,419,Kaylafort,New Mexico,75417,2023-01-19,Email,Standard,7.29
CUS007963,Olivia Kim,F,53,Married,Employed,53000.0,532,Williamton,Washington,02680,2021-05-27,Phone,Basic,19.27
CUS007964,Kelsey Parsons,F,50,Single,Employed,168000.0,576,Griffinport,Nevada,08725,2024-02-14,Email,Basic,33.79
CUS007965,Willie Jones,M,50,Married,Retired,94000.0,743,Lake Susanville,Louisiana,83910,2022-06-01,Phone,Premium,79.27
CUS007966,Joseph Ramirez,F,25,Married,Employed,92000.0,521,Amandafort,Kansas,42313,2020-08-20,Email,Standard,84.85
CUS007967,Lonnie Lucero,M,19,Married,Self-Employed,104000.0,497,Welchberg,Hawaii,73416,2024-09-06,Phone,Premium,52.91
CUS007968,Stephanie Moon,M,63,Married,Employed,44000.0,331,Theodoreland,Michigan,83079,2023-02-09,Mail,Standard,45.78
CUS007969,John Richard,M,74,Divorced,Employed,66000.0,301,East Paul,New York,89678,2024-11-17,Mail,Standard,49.82
CUS007970,Anthony Espinoza,F,60,Married,Self-Employed,299000.0,682,Lake Aaron,Wyoming,05219,2025-01-01,Mail,Standard,50.53
CUS007971,Logan Brown,F,58,Widowed,Unemployed,81000.0,360,East Bruce,North Carolina,21404,2022-07-19,Email,Standard,44.55
CUS007972,Jason Kelly,F,29,Divorced,Self-Employed,54000.0,729,Crystalburgh,Utah,97679,2022-01-15,Email,Standard,37.33
CUS007973,James Cervantes,F,39,Married,Employed,42000.0,693,Paulhaven,New Jersey,82324,2024-08-05,Mail,Standard,65.47
CUS007974,Troy Robinson,M,58,Married,Employed,113000.0,396,Port Karen,Indiana,38604,2021-02-16,Email,Standard,30.64
CUS007975,Fernando Fuentes,F,64,Single,Employed,34000.0,792,North Nicholas,Michigan,59349,2023-03-28,Phone,Basic,30.93
CUS007976,Amy Hall,F,76,Married,Employed,37000.0,374,Lake David,Massachusetts,50094,2024-03-23,Phone,Basic,29.36
CUS007977,Cheryl Obrien,M,42,Married,Employed,31000.0,556,New Brandon,Kansas,13225,2024-03-02,Email,Basic,1.16
CUS007978,Maxwell Steele,M,29,Married,Employed,59000.0,440,Dunnchester,South Dakota,71335,2023-04-18,Phone,Standard,32.96
CUS007979,Lisa Lopez,F,53,Widowed,Employed,49000.0,344,New Richardland,Connecticut,23037,2023-07-30,Phone,Premium,54.76
CUS007980,Christina Rich,M,54,Single,Employed,132000.0,340,Ramirezville,Maine,84065,2021-01-01,Phone,Premium,98.15
CUS007981,Charles Clark,M,44,Married,Employed,71000.0,471,Sheilaton,South Dakota,91572,2023-02-19,Email,Standard,52.25
CUS007982,Andrew Bell,F,54,Married,Self-Employed,32000.0,615,West Kenneth,Louisiana,97552,2023-08-22,Phone,Basic,47.71
CUS007983,Mason Benjamin,F,78,Married,Employed,66000.0,805,Sonyaborough,Alabama,24963,2020-12-15,Email,Standard,3.9
CUS007984,Danielle Brooks,F,47,Single,Employed,79000.0,589,Heatherview,California,07174,2021-05-28,Email,Standard,73.81
CUS007985,Rachel Stewart,F,42,Married,Employed,42000.0,673,Shawnborough,West Virginia,40464,2023-02-10,Mail,Basic,4.88
CUS007986,Gregory Baxter,M,76,Married,Employed,83000.0,451,East Barrymouth,Oklahoma,46454,2022-11-03,Mail,Basic,87.17
CUS007987,Carrie Watts,M,27,Married,Employed,63000.0,667,Lindaside,Alaska,99086,2021-01-03,Email,Standard,21.31
CUS007988,Kim Castillo,M,55,Married,Employed,36000.0,316,Angelaport,Virginia,60753,2022-02-23,Email,Premium,35.07
CUS007989,George Cruz,F,83,Married,Self-Employed,166000.0,714,Rileyport,Kentucky,55017,2024-09-25,Phone,Standard,72.53
CUS007990,Robyn Bates,F,74,Married,Unemployed,82000.0,617,East Kenneth,Montana,40674,2024-01-25,Phone,Standard,94.02
CUS007991,John Lucas,F,39,Married,Employed,46000.0,426,Kellyhaven,Minnesota,49030,2020-05-16,Email,Standard,55.86
CUS007992,Ryan Hernandez,F,56,Married,Self-Employed,33000.0,706,Jennaberg,Iowa,24855,2024-12-12,Phone,Standard,11.37
CUS007993,Kristine Barnes,M,47,Single,Employed,59000.0,609,Sweeneyside,Iowa,63079,2022-02-16,Email,Standard,42.89
CUS007994,Karen Anderson,M,81,Single,Student,59000.0,735,Lake Brittanyfurt,Alaska,98664,2022-11-23,Mail,Premium,1.19
CUS007995,Kristen Norris,M,27,Married,Self-Employed,67000.0,795,West Christianview,Wyoming,54388,2023-06-13,Phone,Standard,59.9
CUS007996,James Rasmussen,M,25,Married,Employed,124000.0,816,South Mark,Texas,67366,2021-04-01,Email,Standard,50.35
CUS007997,Jennifer Coleman,M,34,Single,Employed,61000.0,793,Port Ashleyberg,New York,67615,2022-11-15,Email,Standard,33.66
CUS007998,Thomas Garcia,M,63,Single,Retired,41000.0,419,Baileyville,Louisiana,51726,2022-10-29,Phone,Standard,65.62
CUS007999,Alison Graham,F,42,Divorced,Retired,42000.0,449,Johnbury,Wyoming,63734,2024-01-20,Email,Basic,83.75
CUS008000,Shannon Vazquez,M,18,Married,Employed,49000.0,461,Nicholasside,Arizona,79185,2022-04-15,Email,Standard,13.91
CUS008001,Bradley Cochran,F,59,Married,Self-Employed,86000.0,540,North Anna,Ohio,68256,2020-03-03,Phone,Standard,45.37
CUS008002,Mrs. Amber Cook,F,23,Married,Employed,49000.0,658,Lake Randy,Colorado,73061,2024-04-01,Email,Standard,67.89
CUS008003,Brittany Allen,M,74,Divorced,Employed,39000.0,445,Phillipsview,Delaware,67141,2021-10-02,Email,Standard,49.57
CUS008004,Ashley Morris,F,65,Single,Self-Employed,167000.0,831,East Joseph,Vermont,21055,2024-05-14,Email,Standard,15.93
CUS008005,Roger Hutchinson,M,70,Divorced,Unemployed,60000.0,598,New Sarahhaven,Hawaii,20975,2022-03-16,Email,Standard,10.4
CUS008006,Nancy Jordan,F,40,Married,Employed,36000.0,826,South Jeffery,Montana,09240,2024-08-17,Phone,Premium,22.97
CUS008007,Angela Ashley,F,78,Single,Employed,151000.0,532,South Debra,Tennessee,13792,2021-03-13,Phone,Basic,39.82
CUS008008,Steven Hernandez,F,83,Divorced,Unemployed,83000.0,635,East Christine,Wyoming,21728,2021-03-15,Phone,Basic,53.77
CUS008009,Sarah Sawyer,M,52,Single,Employed,264000.0,330,North Monicaton,Wisconsin,09559,2022-02-17,Phone,Standard,69.26
CUS008010,Jeremy Banks,F,31,Single,Employed,68000.0,465,Lake Philip,Maine,31210,2023-01-25,Email,Basic,50.69
CUS008011,Erica Brown,F,66,Divorced,Employed,32000.0,334,West Brittany,North Dakota,38626,2020-12-28,Email,Standard,74.24
CUS008012,Lydia Gonzalez,F,69,Married,Employed,124000.0,379,Colonville,Illinois,19681,2020-04-24,Mail,Basic,31.81
CUS008013,Robert Watson,F,82,Single,Employed,43000.0,697,Loriville,North Dakota,63641,2023-03-22,Email,Standard,63.12
CUS008014,Jennifer Rodgers,M,41,Married,Employed,63000.0,712,West Brianport,Maryland,27445,2021-07-02,Mail,Premium,68.42
CUS008015,Rebecca Hatfield,F,54,Divorced,Employed,36000.0,830,Debbiechester,North Dakota,52623,2022-07-14,Phone,Standard,1.84
CUS008016,Brandon Randall,F,71,Divorced,Employed,49000.0,356,Lake Karina,Utah,93346,2022-05-02,Mail,Standard,38.32
CUS008017,Allison Miranda,M,33,Married,Employed,225000.0,632,South Steventown,Maryland,90103,2020-11-02,Phone,Standard,55.46
CUS008018,Adam Scott,M,77,Divorced,Self-Employed,117000.0,618,Port Stacyton,Louisiana,41940,2020-12-09,Email,Premium,9.95
CUS008019,Bonnie Gomez,M,24,Single,Student,41000.0,382,East Rodneyland,Rhode Island,42314,2020-06-27,Phone,Standard,88.53
CUS008020,Joel Ryan,M,23,Single,Employed,57000.0,612,New Amandaburgh,Minnesota,67532,2021-01-07,Email,Premium,67.01
CUS008021,Stephen Wells,M,52,Divorced,Self-Employed,44000.0,782,Frankville,Washington,09740,2021-06-07,Email,Standard,89.95
CUS008022,Katherine Johnson,F,47,Single,Self-Employed,52000.0,744,New Thomas,Montana,41328,2020-12-24,Phone,Basic,31.32
CUS008023,Nicole Gonzalez,F,18,Single,Employed,83000.0,320,Sheilaburgh,Wisconsin,90130,2021-08-27,Phone,Basic,89.26
CUS008024,William Rodriguez,F,45,Married,Employed,52000.0,636,Coreyport,Louisiana,78793,2022-07-22,Email,Premium,35.89
CUS008025,Dennis Neal,M,39,Married,Retired,103000.0,575,South Adam,Arizona,31539,2020-04-08,Phone,Basic,33.73
CUS008026,Donna Ramos,M,56,Single,Employed,41000.0,410,Hardyview,Maryland,34276,2023-11-23,Email,Premium,77.38
CUS008027,Brandi Burch,M,67,Single,Retired,38000.0,471,North Andrewburgh,Vermont,52102,2024-01-16,Email,Basic,10.24
CUS008028,Ashley Cooper,M,53,Single,Retired,70000.0,662,Kellybury,New York,80251,2020-11-30,Mail,Basic,92.08
CUS008029,Steven Taylor,F,75,Single,Employed,159000.0,530,East Jessica,Ohio,96288,2024-06-11,Email,Basic,86.85
CUS008030,Melvin Owens,F,79,Married,Employed,41000.0,376,Lake Nicole,North Carolina,36353,2022-06-17,Email,Standard,65.67
CUS008031,Vanessa Lewis,F,46,Married,Student,42000.0,518,North Michael,Rhode Island,36865,2023-06-26,Email,Standard,51.21
CUS008032,Jennifer Robinson,F,74,Divorced,Unemployed,83000.0,720,Codychester,New Hampshire,88107,2024-05-14,Mail,Standard,85.15
CUS008033,Lisa Stone,F,51,Married,Employed,34000.0,636,New Casey,Oregon,21717,2022-08-18,Mail,Premium,9.85
CUS008034,Debra Hamilton,M,21,Married,Employed,65000.0,309,East Cassandraside,Delaware,73326,2024-10-15,Email,Basic,48.05
CUS008035,Michael Petersen,M,49,Married,Retired,161000.0,756,Port Charles,Georgia,60186,2023-03-13,Mail,Standard,12.04
CUS008036,Olivia Smith,M,47,Divorced,Employed,44000.0,700,Orrview,Nevada,61622,2020-06-27,Phone,Premium,19.25
CUS008037,Antonio Jones,M,70,Divorced,Employed,91000.0,749,West Susan,Vermont,54000,2023-06-04,Phone,Basic,55.79
CUS008038,Peter Stewart,M,29,Single,Self-Employed,47000.0,837,East Angela,Pennsylvania,91916,2022-06-09,Mail,Standard,50.76
CUS008039,Keith Benitez,F,40,Single,Employed,50000.0,800,Georgemouth,Oregon,38233,2020-08-29,Phone,Basic,64.9
CUS008040,William Solis,M,45,Married,Student,49000.0,311,Dorseyhaven,Idaho,77449,2020-09-02,Email,Basic,25.87
CUS008041,Alexis Guzman,F,69,Married,Unemployed,62000.0,565,Jorgeberg,Georgia,56260,2024-03-15,Phone,Standard,83.43
CUS008042,Monica Meyer,M,47,Single,Employed,38000.0,731,Allisonchester,Idaho,05342,2021-05-13,Email,Standard,10.66
CUS008043,Joshua Barnes,F,76,Married,Employed,65000.0,560,Bradleyview,Virginia,71364,2024-08-25,Email,Basic,40.87
CUS008044,Alan Rivera,M,80,Married,Student,57000.0,657,Lake Sarah,Alabama,71967,2022-01-19,Mail,Standard,29.89
CUS008045,John Reeves,M,48,Married,Self-Employed,84000.0,723,Port Debbie,Florida,57300,2023-07-11,Email,Premium,70.0
CUS008046,Christopher Young,M,39,Single,Retired,97000.0,648,Russellview,Nevada,13765,2023-06-18,Phone,Standard,97.73
CUS008047,Patricia Wyatt,M,42,Married,Employed,61000.0,733,Phambury,Arizona,83119,2020-09-29,Phone,Standard,83.83
CUS008048,Katrina Johnson,F,45,Married,Employed,48000.0,395,Port Angela,North Dakota,79702,2023-10-07,Phone,Standard,64.15
CUS008049,Gary Morris,M,31,Married,Employed,49000.0,614,North Ana,Massachusetts,11512,2020-12-11,Phone,Basic,39.51
CUS008050,Matthew Humphrey PhD,M,32,Divorced,Student,35000.0,761,Sharontown,Mississippi,06761,2022-11-07,Email,Standard,57.99
CUS008051,Diane Newton DVM,M,80,Married,Employed,150000.0,631,South Joshua,Alabama,50244,2023-04-04,Email,Standard,96.77
CUS008052,Richard Shelton,M,34,Divorced,Employed,41000.0,818,Port Stevenshire,Illinois,35422,2023-02-13,Email,Basic,18.27
CUS008053,Barbara Mcclain,M,80,Married,Employed,79000.0,714,Fishertown,Texas,33960,2022-07-12,Phone,Basic,8.68
CUS008054,Brittany Walter,F,37,Married,Employed,108000.0,346,Cunninghambury,Missouri,23715,2023-03-21,Phone,Standard,43.17
CUS008055,Bradley Hanson,M,20,Married,Student,91000.0,587,Port Victorbury,Virginia,78034,2023-01-10,Email,Basic,30.79
CUS008056,Mr. Jason Reynolds MD,F,36,Married,Employed,53000.0,679,Cummingsfort,New Mexico,55665,2024-04-24,Mail,Basic,4.92
CUS008057,Daniel Scott,F,69,Divorced,Self-Employed,105000.0,831,New Adammouth,North Carolina,51689,2021-09-03,Phone,Standard,63.94
CUS008058,Jason Olson,M,23,Married,Employed,62000.0,413,Williamshaven,Oklahoma,69494,2024-10-10,Email,Basic,19.26
CUS008059,Joanne Herman,M,22,Single,Unemployed,104000.0,463,North Charlestown,New Jersey,66236,2022-08-22,Email,Basic,62.53
CUS008060,Megan Lopez,F,52,Married,Employed,82000.0,566,South Josephstad,Texas,85250,2024-12-09,Phone,Standard,23.56
CUS008061,Gary Carter,F,84,Divorced,Employed,41000.0,651,Stephensonberg,Missouri,09133,2023-07-12,Mail,Standard,6.21
CUS008062,Catherine Phillips,M,79,Single,Employed,40000.0,826,Port Thomaston,Nebraska,86910,2020-02-08,Email,Standard,50.44
CUS008063,Alisha King,M,56,Single,Employed,162000.0,405,West Michaelfort,Virginia,55874,2023-05-13,Email,Basic,93.83
CUS008064,Rebecca Moore,F,67,Married,Employed,42000.0,647,Jonesburgh,Idaho,36918,2024-12-22,Email,Basic,32.32
CUS008065,Rebecca Carlson,M,46,Single,Unemployed,49000.0,774,South Cynthia,South Carolina,93515,2022-06-01,Mail,Basic,22.03
CUS008066,Mr. Timothy Glover,M,35,Married,Employed,73000.0,483,Baileyland,Texas,18202,2023-07-03,Phone,Standard,41.02
CUS008067,Haley Young,M,41,Divorced,Employed,160000.0,381,Martinbury,Hawaii,89234,2023-04-01,Phone,Basic,34.37
CUS008068,Janet Parker,M,55,Single,Unemployed,81000.0,774,Paulfurt,North Carolina,82739,2023-01-10,Phone,Standard,31.76
CUS008069,John Rose,F,23,Single,Employed,32000.0,778,New Kenneth,New Mexico,82497,2024-05-09,Email,Standard,33.56
CUS008070,Jeffrey Murray,F,30,Single,Student,85000.0,699,Donaldfort,Virginia,47174,2023-11-23,Email,Basic,41.99
CUS008071,David Morrison MD,M,44,Widowed,Employed,154000.0,578,Emilyland,Texas,10472,2021-05-11,Mail,Standard,25.54
CUS008072,Christina Martinez,M,20,Single,Self-Employed,72000.0,391,Marystad,New Hampshire,51331,2022-08-13,Phone,Basic,33.87
CUS008073,Andrea Thomas,M,57,Widowed,Employed,87000.0,629,Pattersonburgh,Maine,22625,2021-05-18,Email,Standard,24.74
CUS008074,Jesus Brady,M,43,Divorced,Employed,104000.0,721,New Alyssa,Idaho,92933,2022-08-29,Phone,Standard,17.1
CUS008075,Lee Anderson,M,19,Single,Retired,30000.0,489,Chasechester,South Carolina,60327,2021-01-11,Phone,Standard,93.84
CUS008076,Natalie Morales,F,72,Single,Employed,170000.0,533,Port Cherylland,New Hampshire,71198,2024-07-05,Email,Standard,19.19
CUS008077,Lawrence Donovan,M,79,Married,Employed,63000.0,472,Mossview,Ohio,39052,2022-03-19,Email,Basic,27.34
CUS008078,Joseph Wright,M,71,Widowed,Employed,112000.0,505,Eatontown,North Carolina,31644,2020-07-01,Mail,Standard,16.09
CUS008079,Lisa Hamilton,M,22,Married,Employed,58000.0,810,Lake Christineshire,Louisiana,26084,2020-07-14,Email,Standard,6.92
CUS008080,Valerie Le,F,40,Married,Unemployed,237000.0,578,Bryantmouth,Tennessee,95434,2021-05-20,Phone,Basic,66.14
CUS008081,Melissa Washington,F,82,Married,Employed,34000.0,756,Mcclureport,Virginia,37540,2022-12-17,Mail,Premium,75.1
CUS008082,Walter Williams,F,76,Single,Employed,32000.0,716,Duncanland,Montana,02084,2022-10-27,Phone,Basic,22.56
CUS008083,John Monroe,F,41,Married,Employed,34000.0,425,West Charlene,Alabama,78267,2020-08-13,Phone,Standard,82.36
CUS008084,Stephen Smith,M,39,Married,Employed,35000.0,496,South Tiffany,Tennessee,60347,2023-03-14,Phone,Standard,56.31
CUS008085,Corey Mccall,M,69,Married,Student,34000.0,703,New Aaron,Florida,15692,2020-08-02,Mail,Standard,23.48
CUS008086,Rebekah Anderson,F,67,Married,Unemployed,69000.0,337,Smithmouth,Rhode Island,53985,2021-12-23,Email,Basic,54.56
CUS008087,Ronald Green,M,40,Married,Self-Employed,58000.0,688,Bakerburgh,Idaho,10201,2024-08-10,Email,Standard,86.84
CUS008088,Victoria Smith,F,65,Divorced,Employed,59000.0,844,Johnsonmouth,Pennsylvania,42252,2023-07-20,Email,Standard,44.13
CUS008089,Mark Rivas,F,53,Single,Employed,56000.0,615,Coleport,North Carolina,99374,2024-07-03,Phone,Basic,95.56
CUS008090,Michelle Frederick,F,29,Single,Employed,163000.0,635,Lake Katie,New Jersey,37047,2023-01-22,Phone,Basic,5.98
CUS008091,Joseph Floyd,F,77,Married,Student,141000.0,623,South Beth,South Carolina,26578,2022-02-12,Email,Standard,57.12
CUS008092,John Cox,M,30,Married,Employed,42000.0,355,North Mary,Iowa,44163,2024-10-18,Phone,Basic,83.36
CUS008093,Amy Williams,F,58,Divorced,Unemployed,70000.0,845,Connorhaven,Illinois,29632,2024-08-15,Mail,Standard,97.38
CUS008094,Susan Watson,F,57,Divorced,Employed,128000.0,326,North Karenside,Florida,90446,2024-01-28,Email,Standard,63.37
CUS008095,Mr. Peter Sawyer Jr.,F,82,Divorced,Employed,70000.0,372,South Rickyport,California,80016,2020-04-08,Email,Basic,71.79
CUS008096,Norma Mueller,F,20,Single,Retired,103000.0,435,Valenciaberg,South Dakota,69177,2024-11-18,Email,Standard,96.59
CUS008097,Lauren Roman,F,79,Single,Employed,35000.0,643,Carolineburgh,Oklahoma,32646,2024-04-06,Phone,Premium,68.73
CUS008098,Paul Barton,M,54,Married,Retired,112000.0,447,Nathanbury,Oregon,26311,2024-06-18,Phone,Premium,84.22
CUS008099,David Munoz,F,80,Single,Employed,33000.0,382,Whitebury,New York,37235,2022-01-22,Email,Standard,22.92
CUS008100,Taylor French,M,22,Single,Employed,56000.0,363,East Elizabethchester,Virginia,30801,2022-03-12,Phone,Basic,66.78
CUS008101,Felicia Smith,F,22,Single,Unemployed,130000.0,427,East Peter,Illinois,75561,2024-04-28,Email,Standard,54.53
CUS008102,Todd Burke,F,59,Single,Self-Employed,56000.0,352,North Tylerchester,California,06408,2022-05-02,Email,Standard,65.68
CUS008103,Joshua Preston,M,32,Married,Employed,90000.0,795,South Christopher,Montana,78933,2020-05-04,Email,Standard,73.11
CUS008104,Stephen Lee,F,63,Divorced,Unemployed,175000.0,704,Robertsfurt,New Hampshire,99156,2022-10-23,Email,Standard,68.4
CUS008105,Caleb Ritter,F,55,Divorced,Employed,96000.0,639,Carterfurt,Oklahoma,47778,2022-07-22,Mail,Standard,78.47
CUS008106,Adam Wolfe,F,64,Divorced,Employed,104000.0,308,Moralesfort,South Dakota,82041,2020-03-19,Email,Standard,11.04
CUS008107,Marco Gonzales,F,58,Divorced,Employed,54000.0,508,Port Scott,Hawaii,76207,2023-09-28,Mail,Basic,10.05
CUS008108,Nicholas Perez,M,23,Married,Employed,34000.0,579,Perezfort,Maine,71466,2024-07-11,Email,Standard,4.44
CUS008109,Kathleen Brooks,M,84,Married,Employed,102000.0,749,Lake Michelle,Maine,06935,2020-06-26,Phone,Standard,32.93
CUS008110,William Cox,M,24,Married,Self-Employed,63000.0,571,South Whitney,North Dakota,39384,2020-09-15,Email,Standard,67.99
CUS008111,Sarah Wolf,M,50,Single,Retired,78000.0,814,Toddstad,Texas,55018,2023-07-21,Email,Standard,95.76
CUS008112,Samantha Diaz,M,60,Single,Employed,36000.0,719,West Randyside,North Dakota,41084,2023-03-27,Phone,Standard,92.11
CUS008113,William Wilkinson,F,27,Single,Employed,121000.0,381,South Lindsay,Vermont,12479,2022-07-08,Email,Basic,1.91
CUS008114,Jessica Davidson MD,M,36,Married,Employed,73000.0,459,South Michaelstad,North Carolina,91648,2022-11-11,Email,Basic,58.43
CUS008115,Laura Jenkins,F,80,Single,Employed,51000.0,609,Cruzfort,Maryland,96801,2020-09-26,Email,Standard,80.4
CUS008116,Andrew Jefferson,M,76,Single,Employed,53000.0,367,Heatherville,Indiana,70188,2020-12-09,Mail,Standard,95.98
CUS008117,Brandon Taylor,M,76,Married,Self-Employed,41000.0,402,East Sethfurt,Montana,18290,2020-02-03,Email,Standard,44.49
CUS008118,Melanie Atkinson,M,66,Single,Employed,50000.0,802,Port Emilyburgh,Texas,95211,2021-10-06,Mail,Basic,94.14
CUS008119,Christopher Fernandez,M,49,Single,Employed,203000.0,392,Herreraport,Oklahoma,05857,2021-11-20,Email,Standard,99.3
CUS008120,Adam Henry,M,40,Married,Employed,37000.0,562,Timothyfort,Hawaii,11964,2022-09-12,Email,Premium,35.26
CUS008121,Lauren Sosa,F,23,Widowed,Employed,71000.0,774,West Billy,Utah,42548,2020-03-02,Email,Standard,7.05
CUS008122,Kevin Smith,M,63,Single,Self-Employed,60000.0,361,Rodriguezland,New York,91886,2020-06-07,Email,Basic,82.03
CUS008123,Kimberly Rice,F,54,Divorced,Employed,42000.0,764,Kennethshire,Michigan,81665,2023-04-26,Phone,Basic,62.15
CUS008124,William Lawson,F,84,Married,Unemployed,55000.0,356,East Seanmouth,Vermont,78963,2023-12-23,Phone,Basic,78.08
CUS008125,John Obrien,M,25,Married,Employed,151000.0,731,North Francisco,Vermont,93759,2022-05-24,Mail,Premium,80.46
CUS008126,Mary Brown,M,32,Divorced,Employed,33000.0,680,Amychester,Delaware,93939,2021-06-04,Email,Standard,81.09
CUS008127,Samuel May,M,42,Single,Employed,37000.0,761,Ariasmouth,Vermont,27949,2020-10-14,Phone,Standard,98.49
CUS008128,Katelyn Morales,M,82,Married,Employed,49000.0,685,Riceville,Vermont,62609,2023-06-16,Mail,Standard,46.62
CUS008129,Tammy Hill,F,44,Divorced,Employed,81000.0,765,Hessfurt,Nevada,68284,2023-03-07,Email,Basic,74.17
CUS008130,Erin Houston,F,25,Married,Employed,37000.0,412,East Hannah,Ohio,24461,2023-07-11,Email,Standard,88.5
